,ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER_x,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION,YEAR,LICENSE NUMBER_y,total_pop,medhhinc,share_BA+,a35to64_share,metro_GDP,Cook_U3_ann_avg,which_ssa,in_ssa,num_sites,num_renewals
2947,1742454-20090216,1946658,308691,1,ERIE BRUSH & MANUFACTURING CORP.,ERIE BRUSH & MANUFACTURING CORP.,860 W FLETCHER ST,CHICAGO,IL,60657.0,44.0,20.0,44-20,19.0,1009,Manufacturing Establishments,,,1742454.0,RENEW,,12/15/2008,01/12/2009,N,02/16/2009,02/15/2011,01/12/2009,01/13/2009,AAI,,17.0,41.939094818,-87.65155455799999,"(41.939094818078736, -87.65155455766002)",2009,1742454.0,3963.0,71375.0,54.4,13.7,516755.6,10.55,17.0,1.0,8.0,7.0
2948,2027524-20100406,2027524,215209,5,PATRICIA ANN COOPER,BY GRACE BEAUTY SUPPLIES / GENERAL MERCHANDISE,5116 W CHICAGO AVE 1 1,CHICAGO,IL,60651.0,37.0,36.0,37-36,15.0,1010,Limited Business License,,,2027524.0,ISSUE,04/06/2010,04/06/2010,04/06/2010,N,04/06/2010,05/15/2011,04/06/2010,04/06/2010,AAI,,,41.895065018000004,-87.75395170600001,"(41.89506501756661, -87.75395170641427)",2010,2027524.0,4346.0,27708.0,9.4,35.30000000000001,522483.5,10.875,0.0,0.0,6.0,0.0
2949,1616345-20060216,1673713,293058,1,"SUNNY PLUMBING, INC.",SUNNY PLUMBING,3234 W BRYN MAWR AVE 1,CHICAGO,IL,60659.0,39.0,49.0,39-49,17.0,1010,Limited Business License,,,1616345.0,RENEW,,12/21/2005,02/10/2006,N,02/16/2006,02/15/2007,02/10/2006,07/27/2006,AAI,,,41.983163074000004,-87.71029427100001,"(41.98316307426196, -87.71029427059936)",2006,1616345.0,5278.0,52348.0,26.6,33.9,545932.0,4.866666666666666,0.0,0.0,4.0,1.0
2950,33331-20020216,1215373,86550,1,IWAN RIES & CO,IWAN RIES & CO,19 S WABASH AVE,CHICAGO,IL,60603.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,33331.0,RENEW,,12/20/2001,02/21/2002,N,02/16/2002,02/15/2003,,10/09/2003,AAI,,,41.88158279,-87.62605064899999,"(41.881582789985224, -87.62605064876662)",2003,33331.0,535.0,30625.0,8.598130841121495,14.97326203208556,510351.3,7.458333333333332,0.0,0.0,16.0,3.0
2951,1593164-20091216,2001319,290116,1,"1602 CERMAK, INC.",CERMAK BP,1602 W CERMAK RD,CHICAGO,IL,60608.0,25.0,13.0,25-13,12.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1593164.0,RENEW,,10/14/2009,12/14/2009,N,12/16/2009,12/15/2011,12/14/2009,12/15/2009,AAI,,,41.852436356999995,-87.666228994,"(41.85243635675382, -87.66622899353239)",2009,1593164.0,4751.0,34965.0,7.7,22.5,516755.6,10.55,0.0,0.0,33.0,8.0
2952,1192899-20080316,1885312,259,46,"JEWEL FOOD STORES, INC.",JEWEL EXPRESS #3170,5316 S PULASKI RD,CHICAGO,IL,60632.0,23.0,6.0,23-6,8.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1192899.0,RENEW,,01/22/2008,03/07/2008,N,03/16/2008,03/15/2010,03/07/2008,03/10/2008,AAI,,,41.796308877,-87.723395256,"(41.796308877466004, -87.72339525592399)",2008,1192899.0,2489.0,49438.0,5.6,29.2,536770.8,6.433333333333334,0.0,0.0,1035.0,7.0
2953,28384-20021116,1289991,53271,1,"KETCHUM DIRECTORY ADVERTISING,",KETCHUM DIRECTORY ADVERTISING,225 N MICHIGAN AVE  2310,CHICAGO,IL,60601.0,42.0,44.0,42-44,1.0,1010,Limited Business License,,,28384.0,RENEW,,09/24/2002,11/13/2002,N,11/16/2002,11/15/2003,11/13/2002,11/14/2002,AAI,,,41.886377406,-87.62438167,"(41.88637740620821, -87.62438167043969)",2002,28384.0,5305.0,76862.0,27.46465598491989,61.65957446808511,503971.1,7.6416666666666675,0.0,0.0,6.0,6.0
2954,70905-20011116,1183908,45234,1,HARVARD & 63RD CURRENY INC,HARVARD & 63 RD CURRENCY,319 W 63RD ST  1ST,CHICAGO,IL,60621.0,20.0,44.0,20-44,7.0,1010,Limited Business License,,,70905.0,RENEW,,10/03/2001,11/15/2001,N,11/16/2001,11/15/2002,11/15/2001,01/04/2002,AAI,,,41.779827998,-87.63338876700001,"(41.77982799761721, -87.63338876670701)",2002,70905.0,4625.0,9236.0,1.5351351351351352,50.4325259515571,503971.1,7.6416666666666675,0.0,0.0,8.0,8.0
2955,1301450-20120916,2174298,254917,1,RANDHAWA PETROLEUM INC.,PHILLIPS 66,225 N WESTERN AVE,CHICAGO,IL,60612.0,27.0,27.0,27-27,12.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1301450.0,RENEW,,07/16/2012,09/09/2012,N,09/16/2012,09/15/2014,09/09/2012,09/10/2012,AAI,,,41.885413914000004,-87.68640077799999,"(41.885413913531195, -87.68640077849251)",2012,1301450.0,3418.0,49079.0,36.5,32.0,545391.7,9.625,0.0,0.0,37.0,8.0
2956,1403929-20041116,1539153,267377,1,"M & R SAHLOUL, INC.",COMMUNITY GAS AND BP,150 W 127TH ST,CHICAGO,IL,60628.0,9.0,4.0,9-4,5.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1403929.0,RENEW,,09/27/2004,10/25/2004,N,11/16/2004,11/15/2005,10/25/2004,10/26/2004,AAI,,,41.66350259,-87.626506112,"(41.66350259001352, -87.62650611188982)",2004,1403929.0,15124.0,46145.0,5.097857709600635,65.54804718818005,523290.0,6.833333333333332,0.0,0.0,38.0,9.0
2957,43706-20151116,2425295,64289,1,ROGER KEATON/ISREAL GARCIA,SNAPPY CONVENIENCE CENTER #4,1750 N WESTERN AVE 1ST,CHICAGO,IL,60647.0,1.0,27.0,1-27,14.0,1275,Filling Station,666,Operation of a Fuel Filling Station,43706.0,RENEW,,09/15/2015,10/20/2015,N,11/16/2015,11/15/2017,10/20/2015,10/21/2015,AAI,,33.0,41.913605732,-87.68745419700001,"(41.91360573157923, -87.68745419657513)",2015,43706.0,1644.0,103333.0,61.5,32.2,566618.9,6.2333333333333325,33.0,1.0,46.0,11.0
2958,1679532-20060217,1679532,301105,1,HAVEN HOMES INC.,HAVEN HOMES INC,1510 N MOHAWK ST,CHICAGO,IL,60610.0,2.0,63.0,2-63,18.0,1012,Home Occupation,,,1679532.0,ISSUE,02/16/2006,02/16/2006,02/16/2006,N,02/17/2006,02/15/2007,02/16/2006,02/17/2006,AAI,,,41.909547814,-87.642324639,"(41.90954781369747, -87.64232463893555)",2006,1679532.0,4981.0,29081.0,23.2,19.8,545932.0,4.866666666666666,0.0,0.0,1.0,0.0
2959,86521-20030216,1320885,81831,1,"MAYFAIR MARATHON, INC",MAYFAIR MARATHON INC,4721 N ELSTON AVE  1,CHICAGO,IL,60630.0,39.0,19.0,39-19,17.0,1275,Filling Station,666,Operation of a Fuel Filling Station,86521.0,RENEW,,12/17/2002,01/22/2003,N,02/16/2003,02/15/2004,01/22/2003,01/23/2003,AAI,,,41.966695739,-87.737861525,"(41.96669573926097, -87.7378615253899)",2003,86521.0,2535.0,49400.0,11.360946745562133,62.72401433691756,510351.3,7.458333333333332,0.0,0.0,45.0,12.0
2960,26941-20020816,1260901,53049,1,MARY WORD,WORD LANDSCAPING,9530 S VINCENNES AVE  1ST,CHICAGO,IL,60643.0,21.0,21.0,21-21,22.0,1010,Limited Business License,,,26941.0,RENEW,,06/28/2002,08/19/2002,N,08/16/2002,08/15/2003,08/19/2002,08/19/2002,AAI,,,41.720569352,-87.651067419,"(41.72056935226243, -87.651067418534)",2002,26941.0,4127.0,46771.0,7.4872788950811735,60.218463706835784,503971.1,7.6416666666666675,0.0,0.0,6.0,6.0
2961,83364-20030216,1321909,89020,15,"FEDEX OFFICE AND PRINT SERVICES, INC.","FEDEX OFFICE AND PRINT SVCS, INC.",55 E MONROE ST  1,CHICAGO,IL,60603.0,42.0,9.0,42-9,1.0,1014,Retail Computing Center,,,83364.0,RENEW,,12/17/2002,02/14/2003,N,02/16/2003,02/15/2004,02/14/2003,02/14/2003,AAI,,,41.880687879,-87.625643504,"(41.880687878501604, -87.62564350408694)",2003,83364.0,535.0,30625.0,8.598130841121495,14.97326203208556,510351.3,7.458333333333332,0.0,0.0,583.0,7.0
2962,1592894-20050816,1619648,287777,2,"WEST TOWN MOBILE, INC.",SHELL,3942-3944 W ROOSEVELT RD,CHICAGO,IL,60624.0,24.0,52.0,24-52,11.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1592894.0,RENEW,,08/03/2005,08/03/2005,N,08/16/2005,08/15/2006,08/03/2005,08/04/2005,AAI,,,41.866291784,-87.724483149,"(41.86629178354989, -87.72448314874545)",2005,1592894.0,796.0,23412.0,0.0,28.0,534392.2,6.400000000000001,0.0,0.0,38.0,9.0
2963,2020798-20130916,2276198,349119,1,THE PERFUME DEPOT INC,PERFUME DEPOT,3542 W LAWRENCE AVE 1,CHICAGO,IL,60625.0,33.0,22.0,33-22,17.0,1010,Limited Business License,,,2020798.0,RENEW,,07/15/2013,09/13/2013,N,09/16/2013,09/15/2015,09/13/2013,09/16/2013,AAI,,,41.96846806,-87.717567045,"(41.96846805954186, -87.71756704536128)",2013,2020798.0,5895.0,44104.0,24.3,29.6,543675.4,9.624999999999998,0.0,0.0,3.0,2.0
2964,8117-20070816,1829855,50749,1,LUIS RESENDIZ,LUIS AUTO REPAIR,1031  -00035 W ADDISON ST 1ST,CHICAGO,IL,60613.0,44.0,31.0,44-31,19.0,1570,Motor Vehicle Repair: Engine/Body(Class III),,,8117.0,RENEW,,06/21/2007,08/07/2007,N,08/16/2007,06/15/2008,08/07/2007,08/08/2007,AAI,,17.0,41.947114109,-87.655617291,"(41.94711410923347, -87.65561729120712)",2007,8117.0,717.0,88796.0,41.9,23.4,553134.7,5.25,17.0,1.0,16.0,8.0
2965,19190-20150416,2380549,7839,1,COMPLETE TEMP SYSTEM INC,COMPLETE TEMP SYSTEM INC,9824 S INDUSTRIAL DR 1ST,BRIDGEVIEW,IL,60455.0,,,,,1010,Limited Business License,,,19190.0,RENEW,,02/15/2015,03/04/2015,N,04/16/2015,04/15/2017,03/04/2015,03/05/2015,AAI,,,,,,2015,,,,,,,,0.0,0.0,12.0,12.0
2966,1301450-20090312,1899498,254917,1,RANDHAWA PETROLEUM INC.,PHILLIPS 66,225 N WESTERN AVE,CHICAGO,IL,60612.0,27.0,27.0,27-27,12.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1301450.0,C_CAPA,04/10/2008,04/10/2008,04/10/2008,N,03/12/2009,09/15/2008,03/11/2009,03/12/2009,AAI,,,41.885413914000004,-87.68640077799999,"(41.885413913531195, -87.68640077849251)",2009,1301450.0,953.0,27799.0,14.9,32.1,516755.6,10.55,0.0,0.0,37.0,8.0
2967,2073813-20110131,2073813,357932,1,"BLUE ISLAND ENTERPRISES, INC.",MARATHON,2578-2584 S BLUE ISLAND AVE 1,CHICAGO,IL,60608.0,25.0,5.0,25-5,10.0,1275,Filling Station,666,Operation of a Fuel Filling Station,2073813.0,ISSUE,12/22/2010,12/22/2010,12/22/2010,N,01/31/2011,01/15/2013,01/31/2011,01/31/2011,AAI,,,41.845327772,-87.68445212,"(41.845327771653245, -87.68445212002835)",2011,2073813.0,4221.0,32725.0,14.5,35.40000000000001,529859.9,10.441666666666666,0.0,0.0,16.0,4.0
2968,25150-20020216,1221828,52814,1,BRUDNO ART SUPPLY CO INC,BRUDNO ART SUPPLY CO INC,601 N STATE ST 1ST,CHICAGO,IL,60610.0,42.0,22.0,42-22,18.0,1010,Limited Business License,,,25150.0,RENEW,,01/09/2002,08/15/2002,N,02/16/2002,02/15/2003,08/15/2002,08/16/2002,AAI,,,41.892517293000004,-87.627949718,"(41.89251729286969, -87.62794971765776)",2002,25150.0,3232.0,75241.0,32.11633663366337,50.97970608817355,503971.1,7.6416666666666675,0.0,0.0,7.0,4.0
2969,1593164-20071216,1872493,290116,1,"1602 CERMAK, INC.",CERMAK BP,1602 W CERMAK RD,CHICAGO,IL,60608.0,25.0,13.0,25-13,12.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1593164.0,RENEW,,10/24/2007,12/13/2007,N,12/16/2007,12/15/2009,12/13/2007,12/14/2007,AAI,,,41.852436356999995,-87.666228994,"(41.85243635675382, -87.66622899353239)",2007,1593164.0,4751.0,34965.0,7.7,22.5,553134.7,5.25,0.0,0.0,33.0,8.0
2970,1519526-20050816,1614690,281382,1,4319   INC.,4319 CITGO INC.,4319 W 47TH ST,CHICAGO,IL,60632.0,14.0,5.0,14-5,8.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1519526.0,RENEW,,06/21/2005,08/22/2005,N,08/16/2005,08/15/2006,08/22/2005,08/23/2005,AAI,,,41.807658499,-87.731755331,"(41.80765849941129, -87.73175533139705)",2005,1519526.0,5031.0,45295.0,3.5,27.0,534392.2,6.400000000000001,0.0,0.0,24.0,4.0
2971,11216-20060216,1651476,5266,1,AMOCO FOOD SHOP,CITGO  FOOD MART,4400 N CICERO AVE,CHICAGO,IL,60630.0,45.0,26.0,45-26,16.0,1275,Filling Station,666,Operation of a Fuel Filling Station,11216.0,RENEW,,12/21/2005,02/07/2006,N,02/16/2006,02/15/2007,02/07/2006,02/07/2006,AAI,,,41.960790023,-87.74768935899999,"(41.96079002270176, -87.74768935876764)",2006,11216.0,8118.0,46184.0,18.9,35.5,545932.0,4.866666666666666,0.0,0.0,29.0,9.0
2972,1479355-20040415,1479355,65392,3,TECH & DISPUTE RESOLUTION CONS,TECHNOLOGY & DISPUTE RESOLUTION,101 N WACKER DR 16 1600,CHICAGO,IL,60606.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,1479355.0,ISSUE,03/10/2004,04/13/2004,04/14/2004,N,04/15/2004,11/15/2004,04/14/2004,04/15/2004,AAI,,,41.883234348,-87.636649062,"(41.88323434776848, -87.6366490618587)",2004,1479355.0,736.0,84073.0,22.418478260869566,52.1193092621664,523290.0,6.833333333333332,0.0,0.0,1.0,0.0
2973,28216-20070816,1830218,53246,1,JOHN L. THURMAN,JOHN & SON'S AUTO,7520 S ASHLAND AVE 1ST,CHICAGO,IL,60620.0,17.0,26.0,17-26,6.0,1010,Limited Business License,,,28216.0,RENEW,,06/21/2007,08/08/2007,N,08/16/2007,07/15/2008,08/08/2007,08/09/2007,AAI,,,41.756929761,-87.663745643,"(41.756929760507354, -87.66374564311552)",2007,28216.0,6023.0,36717.0,6.9,31.7,553134.7,5.25,0.0,0.0,26.0,8.0
2974,76002-20060816,1722234,22548,1,"MARQUETTE MARATHON, INC.",MARQUETTE MARATHON,2010 W MARQUETTE RD 1ST,CHICAGO,IL,60636.0,16.0,47.0,16-47,7.0,1275,Filling Station,666,Operation of a Fuel Filling Station,76002.0,RENEW,,06/21/2006,07/21/2006,N,08/16/2006,08/15/2007,07/21/2006,07/24/2006,AAI,,,41.772180945,-87.674197835,"(41.77218094468028, -87.67419783453393)",2006,76002.0,1955.0,37786.0,4.9,27.4,545932.0,4.866666666666666,0.0,0.0,36.0,12.0
2975,44007-20060216,1657475,35298,1,"WEST MARINE PRODUCTS, INC.",WEST MARINE PRODUCTS,627 W NORTH AVE,CHICAGO,IL,60610.0,2.0,37.0,2-37,18.0,1010,Limited Business License,,,44007.0,RENEW,,12/21/2005,02/15/2006,N,02/16/2006,02/15/2007,02/15/2006,02/16/2006,AAI,,,41.910871794,-87.644529531,"(41.91087179361389, -87.64452953142776)",2006,44007.0,1571.0,23708.0,17.9,19.2,545932.0,4.866666666666666,0.0,0.0,12.0,10.0
2976,1470968-20040816,1512785,271515,1,VICTOR C NICKERSON,VICTOR C NICKERSON,1507 W HOLLYWOOD AVE  2,CHICAGO,IL,60660.0,48.0,37.0,48-37,20.0,1525,Massage Therapist,,,1470968.0,RENEW,,06/30/2004,08/04/2004,N,08/16/2004,08/15/2005,08/04/2004,08/05/2004,AAC,01/03/2005,22.0,41.985342934,-87.667896216,"(41.985342934042116, -87.66789621595501)",2004,1470968.0,7611.0,43146.0,15.227959532255944,51.258536585365846,523290.0,6.833333333333332,22.0,1.0,2.0,0.0
2977,3681-20070816,1830993,62611,1,RON KEATON ENTERPRISES INC,IRVING PULASKI SHELL STATION,4000 W IRVING PARK RD 1ST,CHICAGO,IL,60641.0,39.0,34.0,39-34,17.0,1275,Filling Station,666,Operation of a Fuel Filling Station,3681.0,RENEW,,06/21/2007,08/01/2007,N,08/16/2007,08/15/2009,08/01/2007,08/02/2007,AAI,,,41.953756874,-87.72769851299999,"(41.95375687447515, -87.72769851312907)",2007,3681.0,4471.0,42129.0,24.5,31.0,553134.7,5.25,0.0,0.0,29.0,7.0
2978,1225050-20020412,1225050,220233,1,"ADMAR CONSTRUCTION, INC.","ADMAR CONSTRUCTION, INC.",3740 W NORTH AVE,CHICAGO,IL,60647.0,26.0,11.0,26-11,25.0,1011,Home Repair,,,1225050.0,ISSUE,02/19/2002,04/10/2002,04/10/2002,N,04/12/2002,08/15/2002,04/12/2002,04/15/2002,AAI,,,41.910050010999996,-87.720660313,"(41.910050010837416, -87.72066031347106)",2002,1225050.0,2885.0,30465.0,1.6984402079722702,55.67567567567567,503971.1,7.6416666666666675,0.0,0.0,16.0,7.0
2979,1221549-20091116,1994860,219793,1,"HALEEM BROTHERS, INC",CITGO FUEL & MINI-MART,8256 S PULASKI RD,CHICAGO,IL,60652.0,18.0,38.0,18-38,8.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1221549.0,RENEW,,09/15/2009,10/26/2009,N,11/16/2009,11/15/2011,10/26/2009,10/27/2009,AAI,,,41.74228583,-87.721829523,"(41.74228582966385, -87.72182952334869)",2009,1221549.0,10818.0,48589.0,8.3,24.5,516755.6,10.55,0.0,0.0,49.0,10.0
2980,1247839-20081116,1930285,247974,1,"RUBY ROOM, INC.",RUBY ROOM INC,1743 W DIVISION ST,CHICAGO,IL,60622.0,1.0,47.0,1-47,12.0,1010,Limited Business License,,,1247839.0,RENEW,,09/15/2008,10/30/2008,N,11/16/2008,11/15/2010,10/30/2008,11/20/2008,AAI,,33.0,41.903169779,-87.671560932,"(41.90316977882423, -87.67156093191541)",2008,1247839.0,3409.0,70083.0,47.6,16.799999999999994,536770.8,6.433333333333334,33.0,1.0,35.0,8.0
2981,1821900-20070615,1821900,317837,1,AZTECA ROOFING AND CONSTRUCTION INC.,AZTECA ROOFING AND CONSTRUCTION INC.,4339 W NORTH AVE 2ND,CHICAGO,IL,60639.0,26.0,2.0,26-2,25.0,1011,Home Repair,,,1821900.0,ISSUE,05/25/2007,06/15/2007,06/15/2007,N,06/15/2007,11/15/2007,06/15/2007,06/15/2007,AAI,,,41.909656501,-87.735555547,"(41.90965650098216, -87.73555554670955)",2007,1821900.0,6778.0,32257.0,4.6,25.2,553134.7,5.25,0.0,0.0,2.0,1.0
2982,34761-20020816,1256565,32669,1,TRI STATE CIRCULATION INC,TRI STATE CIRCULATION INC,8601 W BRYN MAWR AVE  112,CHICAGO,IL,60631.0,41.0,28.0,41-28,16.0,1010,Limited Business License,,,34761.0,RENEW,,06/28/2002,08/07/2002,N,08/16/2002,08/15/2003,08/07/2002,08/08/2002,AAI,,,41.980915066,-87.84163193200001,"(41.98091506594891, -87.84163193194863)",2002,34761.0,11643.0,43930.0,14.635403246585932,48.90380313199106,503971.1,7.6416666666666675,0.0,0.0,2.0,1.0
2983,32370-20041116,1531963,63831,1,R DODGE,KNIGHTS CONSTRUCTION,2331 N TALMAN AVE 1ST,CHICAGO,IL,60647.0,1.0,30.0,1-30,14.0,1010,Limited Business License,,,32370.0,RENEW,,09/27/2004,11/08/2004,N,11/16/2004,11/15/2005,11/08/2004,11/09/2004,AAI,,,41.923997527,-87.693597169,"(41.92399752656426, -87.69359716865252)",2004,32370.0,3507.0,31884.0,7.071571143427431,53.84615384615386,523290.0,6.833333333333332,0.0,0.0,8.0,8.0
2984,17549-20031116,1435486,85722,1,MIDWEST FENCE CORPORATION,MIDWEST FENCE CORPORATION,900 N KEDZIE AVE 1ST,CHICAGO,IL,60651.0,27.0,15.0,27-15,11.0,1010,Limited Business License,,,17549.0,RENEW,,09/26/2003,10/22/2003,N,11/16/2003,11/15/2004,10/22/2003,10/23/2003,AAI,,,41.897565647,-87.706768756,"(41.89756564666033, -87.70676875564806)",2003,17549.0,2960.0,29777.0,3.006756756756757,59.5797280593325,510351.3,7.458333333333332,0.0,0.0,27.0,7.0
2985,1970483-20111116,2119163,343519,1,"ALL-AMERICAN CORPORATE ENTERPRISE, LLC","All American Corporate Enterprise, LLC",5038 W DIVISION ST 1ST,CHICAGO,IL,60651.0,37.0,40.0,37-40,25.0,1012,Home Occupation,,,1970483.0,RENEW,,09/15/2011,01/02/2012,N,11/16/2011,11/15/2013,01/02/2012,01/03/2012,AAC,12/29/2012,,41.902395317,-87.752478395,"(41.90239531682854, -87.7524783952033)",2012,1970483.0,2438.0,35617.0,10.8,40.6,545391.7,9.625,0.0,0.0,5.0,1.0
2986,1444316-20041116,1528803,41606,2,"GREEN,TAYLOR,MILLER,JOHNSON",CORRECT  CUTS,2225 W HOWARD ST,CHICAGO,IL,60645.0,49.0,44.0,49-44,24.0,1010,Limited Business License,,,1444316.0,RENEW,,09/27/2004,02/23/2005,N,11/16/2004,11/15/2005,02/23/2005,02/23/2005,AAI,,,42.019390693000005,-87.68570286399999,"(42.019390693415865, -87.68570286390222)",2005,1444316.0,3736.0,50809.0,20.9,31.5,534392.2,6.400000000000001,0.0,0.0,8.0,4.0
2987,16763-20060216,1651886,6926,2,"DEJAGER CONSTRUCTION, INC",DEJAGER CONSTRUCTION INC,75  60TH ST S W   1,WYOMING,MI,49548.0,,,,,1010,Limited Business License,,,16763.0,RENEW,,12/21/2005,05/09/2006,N,02/16/2006,02/15/2007,05/09/2006,05/10/2006,AAI,,,,,,2006,,,,,,,,0.0,0.0,12.0,12.0
2988,37378-20120816,2159602,54584,1,ELIZABETH & LARRY LIEGGI,PC REPAIR & SALES,7534 N MILWAUKEE AVE 1ST,CHICAGO,IL,60631.0,41.0,1.0,41-1,16.0,1010,Limited Business License,,,37378.0,RENEW,,06/15/2012,08/14/2012,N,08/16/2012,08/15/2014,08/14/2012,08/15/2012,AAI,,,42.018032622,-87.80693773899999,"(42.01803262230275, -87.80693773851367)",2012,37378.0,3262.0,70221.0,33.4,44.3,545391.7,9.625,0.0,0.0,17.0,9.0
2989,1943381-20081208,1943381,26425,2,CALUMET CURRENCY EXCHANGE INC,CALUMET CURRENCY EXCHANGE INC,8718 S COMMERCIAL AVE 1,CHICAGO,IL,60617.0,10.0,43.0,10-43,4.0,1010,Limited Business License,,,1943381.0,C_LOC,12/05/2008,12/08/2008,12/08/2008,N,12/08/2008,07/15/2010,12/08/2008,12/08/2008,AAI,,5.0,41.73677685,-87.55156384700001,"(41.73677684952078, -87.55156384722687)",2008,1943381.0,4020.0,21490.0,6.3,19.7,536770.8,6.433333333333334,5.0,1.0,9.0,1.0
2990,1493444-20040721,1493444,277190,1,"PBSS, INC.",CERMAK KEDZI EXXON,3202 W CERMAK RD,CHICAGO,IL,60623.0,24.0,44.0,24-44,10.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1493444.0,ISSUE,05/20/2004,05/20/2004,05/20/2004,N,07/21/2004,08/15/2005,07/20/2004,07/21/2004,AAI,,,41.851873058,-87.705386784,"(41.85187305783481, -87.7053867838598)",2004,1493444.0,389.0,19205.0,3.3419023136246784,50.18450184501845,523290.0,6.833333333333332,0.0,0.0,39.0,9.0
2991,27424-20141016,2350856,11309,1,SHANTARA CORP,BP,50 W CONGRESS PKWY,CHICAGO,IL,60605.0,4.0,49.0,4-49,1.0,1275,Filling Station,666,Operation of a Fuel Filling Station,27424.0,RENEW,,08/15/2014,09/09/2014,N,10/16/2014,10/15/2016,09/09/2014,09/10/2014,AAI,,,41.875734608,-87.629439119,"(41.87573460837369, -87.62943911893325)",2014,27424.0,5266.0,78517.0,61.6,32.3,552838.1,7.508333333333334,0.0,0.0,44.0,12.0
2992,82298-20030216,1316451,49567,1,47TH & KING DRIVE CURRENCY EXC,47TH & KING DR CURRENCY EXC,432 E 47TH ST  1ST,CHICAGO,IL,60653.0,3.0,31.0,3-31,2.0,1010,Limited Business License,,,82298.0,RENEW,,12/17/2002,01/16/2003,N,02/16/2003,02/15/2004,01/16/2003,01/17/2003,AAI,,56.0,41.809518057,-87.61497759,"(41.80951805703789, -87.61497759031165)",2003,82298.0,2190.0,18277.0,5.251141552511415,56.8135593220339,510351.3,7.458333333333332,56.0,1.0,11.0,11.0
2993,1274699-20050216,1555243,31736,2,TRI STAR SUPPLY INC,TRI STAR SUPPLY INC.,3423 N DRAKE AVE,CHICAGO,IL,60618.0,35.0,24.0,35-24,17.0,1010,Limited Business License,,,1274699.0,RENEW,,12/20/2004,01/28/2005,N,02/16/2005,02/15/2006,01/28/2005,01/31/2005,AAI,,,41.943836936,-87.716141274,"(41.94383693619131, -87.71614127448483)",2005,1274699.0,1379.0,44524.0,6.6,29.0,534392.2,6.400000000000001,0.0,0.0,9.0,7.0
2994,1913849-20150516,2388863,332867,1,"AMZ ENTERPRISES, INC.",BP,749 S CICERO AVE,CHICAGO,IL,60644.0,24.0,41.0,24-41,11.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1913849.0,RENEW,,03/15/2015,05/13/2015,N,05/16/2015,05/15/2017,05/13/2015,05/14/2015,AAI,,,41.870826014,-87.744767639,"(41.87082601444883, -87.74476763884662)",2015,1913849.0,3000.0,33381.0,14.6,39.1,566618.9,6.2333333333333325,0.0,0.0,21.0,6.0
2995,1594802-20140316,2305741,52025,3,HOWARD S CHENG,HOWARD JEWELRY COMPANY,55 E WASHINGTON ST  439,CHICAGO,IL,60602.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,1594802.0,RENEW,,01/15/2014,02/25/2014,N,03/16/2014,03/15/2016,02/25/2014,02/26/2014,AAC,05/18/2015,,41.883111686999996,-87.625850989,"(41.88311168664746, -87.62585098919836)",2014,1594802.0,10534.0,103318.0,81.0,43.7,552838.1,7.508333333333334,0.0,0.0,13.0,5.0
2996,1717598-20060816,1737883,305239,1,"MID CITY LINCOLN-MERCURY, INC.",MID CITY SUBARU,4330 W IRVING PARK RD,CHICAGO,IL,60641.0,45.0,5.0,45-5,17.0,1008,Hazardous Materials,,,1717598.0,RENEW,,06/30/2006,09/14/2006,N,08/16/2006,08/15/2007,09/20/2006,09/21/2006,AAI,,,41.953653435,-87.73673357,"(41.95365343527252, -87.73673357049987)",2006,1717598.0,3828.0,68262.0,24.2,36.2,545932.0,4.866666666666666,0.0,0.0,18.0,3.0
